question_id,db_id,category,technique,plan_steps,basic_sql,robust_sql,notes,exact_match,exec_match,select_precision,select_recall,select_f1,where_precision,where_recall,where_f1,group_precision,group_recall,group_f1,order_precision,order_recall,order_f1,having_precision,having_recall,having_f1
stage1_82,car_1,join_2hop,fewshot,4,"SELECT cm.Id, cm.Maker FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker GROUP BY cm.Maker HAVING COUNT(DISTINCT ml.Model) >= 2 AND COUNT(DISTINCT cm.Id) > 3","WITH maker_models AS (SELECT cm.Id, cm.Maker, ml.Model FROM car_makers AS cm JOIN model_list AS ml ON cm.Id = ml.Maker), distinct_counts AS (SELECT Maker, COUNT(DISTINCT Model) AS model_count, COUNT(DISTINCT Id) AS car_count FROM maker_models GROUP BY Maker) SELECT Id, Maker FROM car_makers WHERE Maker IN (SELECT Maker FROM distinct_counts WHERE model_count >= 2 AND car_count > 3)",No quality-repairs required.,False,False,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
stage1_83,car_1,join_2hop,fewshot,5,SELECT DISTINCT cm.Maker FROM car_names AS cn JOIN model_list AS ml ON cn.MakeId = ml.ModelId JOIN car_makers AS cm ON ml.Maker = cm.Id WHERE cn.Year = 1970,"WITH keyed AS (SELECT cm.Maker, ROW_NUMBER() OVER (PARTITION BY cm.Id ORDER BY cn.Year DESC) AS rn FROM car_names AS cn JOIN model_list AS ml ON cn.MakeId = ml.ModelId JOIN car_makers AS cm ON ml.Maker = cm.Id WHERE cn.Year = 1970) SELECT Maker FROM keyed WHERE rn = 1",No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_84,dog_kennels,join_2hop,fewshot,5,"SELECT o.owner_id, o.last_name, COUNT(t.treatment_id) AS treatment_count FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id JOIN Treatments AS t ON d.dog_id = t.dog_id GROUP BY o.owner_id, o.last_name ORDER BY treatment_count DESC LIMIT 1","WITH keyed AS (SELECT o.owner_id, o.last_name, COUNT(t.treatment_id) AS treatment_count, ROW_NUMBER() OVER (PARTITION BY o.owner_id, o.last_name ORDER BY COUNT(t.treatment_id) DESC) AS rn FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id JOIN Treatments AS t ON d.dog_id = t.dog_id GROUP BY o.owner_id, o.last_name) SELECT owner_id, last_name, treatment_count FROM keyed WHERE rn = 1",No quality-repairs required,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_85,car_1,join_2hop,fewshot,5,"SELECT m.Id, m.Maker FROM car_makers AS m JOIN model_list AS ml ON m.Id = ml.Maker GROUP BY m.Maker HAVING COUNT(ml.Model) >= 2","WITH keyed AS (SELECT m.Id, m.Maker, ROW_NUMBER() OVER (PARTITION BY m.Maker ORDER BY m.Id) AS rn FROM car_makers AS m JOIN model_list AS ml ON m.Id = ml.Maker), filtered AS (SELECT * FROM keyed WHERE rn = 1) SELECT Maker, Id FROM filtered GROUP BY Maker, Id HAVING COUNT(Maker) > 3",No quality-repairs required.,False,False,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
stage1_86,concert_singer,join_2hop,fewshot,3,SELECT s.Name FROM singer AS s JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID JOIN concert AS c ON sic.concert_ID = c.concert_ID WHERE c.Year = '2014',"WITH singer_details AS (SELECT s.Name, c.Year FROM singer AS s JOIN singer_in_concert AS sic ON s.Singer_ID = sic.Singer_ID JOIN concert AS c ON sic.concert_ID = c.concert_ID), distinct_singers AS (SELECT DISTINCT Name FROM singer_details WHERE Year = '2014') SELECT * FROM distinct_singers",No quality-repairs required,False,True,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_87,concert_singer,order_limit,fewshot,4,"SELECT Year, COUNT(*) AS concert_count FROM concert GROUP BY Year ORDER BY concert_count DESC LIMIT 1","WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Year ORDER BY rowid DESC) AS rn FROM concert) SELECT Year, COUNT(*) AS concert_count FROM dedup WHERE rn = 1 GROUP BY Year ORDER BY concert_count DESC LIMIT 1",No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_88,concert_singer,order_limit,fewshot,3,"SELECT Name, Capacity FROM stadium ORDER BY Average DESC LIMIT 1","WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Stadium_ID ORDER BY rowid DESC) AS rn FROM stadium) SELECT Name, Capacity FROM dedup WHERE rn = 1 ORDER BY Average DESC LIMIT 1",No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_89,cre_Doc_Template_Mgt,order_limit,fewshot,4,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code ORDER BY COUNT(*) DESC LIMIT 1,"WITH counted AS (SELECT Template_Type_Code, COUNT(*) AS template_count FROM Templates GROUP BY Template_Type_Code) SELECT Template_Type_Code FROM counted ORDER BY template_count DESC LIMIT 1",No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_90,student_transcripts_tracking,order_limit,fewshot,4,"SELECT first_name, middle_name, last_name FROM Students ORDER BY date_first_registered ASC LIMIT 1","WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_id ORDER BY date_first_registered ASC) AS rn FROM Students) SELECT first_name, middle_name, last_name FROM dedup WHERE rn = 1",No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_91,cre_Doc_Template_Mgt,order_limit,fewshot,5,SELECT d.Document_ID FROM Documents AS d JOIN Paragraphs AS p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID ORDER BY COUNT(p.Paragraph_ID) ASC LIMIT 1,"WITH counted AS (SELECT d.Document_ID, COUNT(p.Paragraph_ID) AS paragraph_count FROM Documents AS d JOIN Paragraphs AS p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID), ranked AS (SELECT Document_ID, paragraph_count, ROW_NUMBER() OVER (ORDER BY paragraph_count ASC) AS rn FROM counted) SELECT Document_ID FROM ranked WHERE rn = 1",No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_92,dog_kennels,order_limit,fewshot,3,SELECT MAX(cost_of_treatment) AS max_cost_of_treatment FROM Treatments,"WITH latest_treatments AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY treatment_id ORDER BY date_of_treatment DESC) AS rn FROM Treatments) SELECT MAX(cost_of_treatment) AS max_cost_of_treatment FROM latest_treatments WHERE rn = 1",No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_93,orchestra,order_limit,fewshot,5,"SELECT Record_Company, COUNT(DISTINCT Orchestra_ID) AS Shared_Orchestras FROM orchestra GROUP BY Record_Company ORDER BY Shared_Orchestras DESC LIMIT 1","WITH deduped_orchestra AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Record_Company ORDER BY Orchestra_ID DESC) AS rn FROM orchestra), grouped_orchestra AS (SELECT Record_Company, COUNT(DISTINCT Orchestra_ID) AS Shared_Orchestras FROM deduped_orchestra WHERE rn = 1 GROUP BY Record_Company) SELECT Record_Company, Shared_Orchestras FROM grouped_orchestra ORDER BY Shared_Orchestras DESC LIMIT 1",Deduplicate `orchestra` records by `Record_Company` keeping the latest `Orchestra_ID`. | Ensure the count of distinct `Orchestra_ID`s is accurate after deduplication.,False,False,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_94,student_transcripts_tracking,order_limit,fewshot,2,"SELECT transcript_date, other_details FROM Transcripts ORDER BY transcript_date ASC LIMIT 1","WITH base AS (SELECT * FROM Transcripts), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY transcript_date ORDER BY rowid DESC) AS rn FROM base) SELECT transcript_date, other_details FROM dedup WHERE rn = 1 ORDER BY transcript_date ASC LIMIT 1",No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_95,orchestra,order_limit,fewshot,5,"SELECT Record_Company, COUNT(*) AS num_orchestras FROM orchestra GROUP BY Record_Company ORDER BY num_orchestras DESC LIMIT 1","WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Record_Company ORDER BY Orchestra_ID DESC) AS rn FROM orchestra) SELECT Record_Company, COUNT(*) AS num_orchestras FROM dedup WHERE rn = 1 GROUP BY Record_Company ORDER BY num_orchestras DESC LIMIT 1",No quality-repairs required.,False,False,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_96,cre_Doc_Template_Mgt,order_limit,fewshot,6,SELECT d.Document_ID FROM Documents AS d JOIN Paragraphs AS p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID ORDER BY COUNT(p.Paragraph_ID) ASC LIMIT 1,"WITH doc_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Documents), para_dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Paragraph_ID ORDER BY rowid DESC) AS rn FROM Paragraphs), joined AS (SELECT dd.Document_ID, dd.rn AS doc_rn, pd.rn AS para_rn FROM doc_dedup AS dd JOIN para_dedup AS pd ON dd.Document_ID = pd.Document_ID) SELECT Document_ID FROM joined WHERE doc_rn = 1 ORDER BY para_rn ASC LIMIT 1",No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_97,concert_singer,order_limit,fewshot,2,"SELECT Song_Name, Song_release_year FROM singer ORDER BY Age ASC LIMIT 1","WITH min_age AS (SELECT MIN(Age) AS min_age_val FROM singer) SELECT Song_Name, Song_release_year FROM singer CROSS JOIN min_age WHERE Age = min_age_val",No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_98,orchestra,order_limit,fewshot,2,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Conductor_ID ORDER BY rowid DESC) AS rn FROM conductor) SELECT Name FROM dedup WHERE rn = 1 ORDER BY Year_of_Work DESC LIMIT 1",No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_99,student_transcripts_tracking,order_limit,fewshot,3,SELECT MAX(transcript_date) AS last_transcript_date FROM Transcripts,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY transcript_date ORDER BY rowid DESC) AS rn FROM Transcripts) SELECT MAX(transcript_date) AS last_transcript_date FROM dedup WHERE rn = 1",No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_100,concert_singer,order_limit,fewshot,2,"SELECT Song_Name, Song_release_year FROM singer WHERE Age = (SELECT MIN(Age) FROM singer)","WITH min_age AS (SELECT MIN(Age) AS min_age_val FROM singer), youngest_singer AS (SELECT Song_Name, Song_release_year FROM singer WHERE Age = (SELECT min_age_val FROM min_age)) SELECT * FROM youngest_singer",No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_101,orchestra,order_limit,fewshot,4,"SELECT Name, MAX(Year_of_Work) AS Max_Year_of_Work FROM conductor GROUP BY Name ORDER BY Max_Year_of_Work DESC LIMIT 1","WITH capped AS (SELECT *, MIN(Year_of_Work, 11.0) AS Year_of_Work_capped FROM conductor), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Name ORDER BY rowid DESC) AS rn FROM capped) SELECT Name, MAX(Year_of_Work_capped) AS Max_Year_of_Work FROM dedup WHERE rn = 1 GROUP BY Name ORDER BY Max_Year_of_Work DESC LIMIT 1",Cap `Year_of_Work` at profiled p95=11.0 before aggregating. | Deduplicate conductors with ROW_NUMBER using the latest `rowid`.,False,False,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
