question_id,db_id,category,technique,plan_steps,basic_sql,robust_sql,notes,exact_match,exec_match,select_precision,select_recall,select_f1,where_precision,where_recall,where_f1,group_precision,group_recall,group_f1,order_precision,order_recall,order_f1,having_precision,having_recall,having_f1
stage1_75,concert_singer,join_2hop,tot,5,SELECT DISTINCT s.Name FROM concert AS c JOIN singer_in_concert AS sic ON c.concert_ID = sic.concert_ID JOIN singer AS s ON sic.Singer_ID = s.Singer_ID WHERE c.Year = '2014',"WITH filtered_concerts AS (SELECT concert_ID FROM concert WHERE Year = '2014'), joined_tables AS (SELECT s.Name FROM filtered_concerts AS fc JOIN singer_in_concert AS sic ON fc.concert_ID = sic.concert_ID JOIN singer AS s ON sic.Singer_ID = s.Singer_ID) SELECT DISTINCT Name FROM joined_tables",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_76,concert_singer,join_2hop,tot,6,"SELECT DISTINCT s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year = '2014' INTERSECT SELECT DISTINCT s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year = '2015'","WITH concerts_2014 AS (SELECT DISTINCT s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year = '2014'), conferences_2015 AS (SELECT DISTINCT s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year = '2015') SELECT DISTINCT s.Name, s.Location FROM stadium AS s JOIN concerts_2014 AS c2014 ON s.Stadium_ID = c2014.Stadium_ID JOIN conferences_2015 AS c2015 ON s.Stadium_ID = c2015.Stadium_ID",### NOTES | No quality-repairs required.,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_77,car_1,join_2hop,tot,6,SELECT COUNT(DISTINCT T2.ModelId) FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Maker WHERE T1.Country = 'United States',"WITH filtered_makers AS (SELECT DISTINCT Maker FROM car_makers WHERE Country = 'United States'), filtered_models AS (SELECT DISTINCT ModelId FROM model_list JOIN filtered_makers ON model_list.Maker = filtered_makers.Maker) SELECT COUNT(*) AS ModelCount FROM filtered_models",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_78,dog_kennels,join_2hop,tot,6,"SELECT o.owner_id, o.last_name, SUM(c.charge_amount) AS total_spent FROM Charges AS c JOIN Treatments AS t ON c.charge_id = t.charge_id JOIN Owners AS o ON t.dog_id IN (SELECT dog_id FROM Dogs WHERE owner_id = o.owner_id) GROUP BY o.owner_id, o.last_name ORDER BY total_spent DESC LIMIT 1","WITH ChargeTotals AS (SELECT c.charge_id, SUM(c.charge_amount) AS total_charge FROM Charges AS c GROUP BY c.charge_id), TreatedDogs AS (SELECT t.dog_id, t.treatment_type_code, t.date_of_treatment, t.cost_of_treatment FROM Treatments AS t JOIN ChargeTotals AS ct ON t.charge_id = ct.charge_id), OwnerSpending AS (SELECT o.owner_id, o.last_name, SUM(ct.total_charge) AS total_spent FROM Owners AS o JOIN TreatedDogs AS td ON o.owner_id = td.dog_id GROUP BY o.owner_id, o.last_name) SELECT os.owner_id, os.last_name, os.total_spent FROM OwnerSpending AS os ORDER BY os.total_spent DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_79,car_1,join_2hop,tot,6,SELECT COUNT(DISTINCT T2.ModelId) AS UniqueCarModels FROM car_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker WHERE T1.Country = 'USA',"WITH us_makers AS (SELECT DISTINCT Id FROM car_makers WHERE Country = 'USA'), model_ids AS (SELECT ModelId FROM model_list WHERE Maker IN (SELECT Id FROM us_makers)), imputed_horsepower AS (SELECT Id, REPLACE(Horsepower, ',', '') AS Horsepower FROM cars_data), median_horsepower AS (SELECT AVG(CAST(REPLACE(Horsepower, ',', '') AS REAL)) AS MedianHorsepower FROM imputed_horsepower) SELECT COUNT(DISTINCT T2.ModelId) AS UniqueCarModels FROM us_makers AS T1 JOIN model_list AS T2 ON T1.Id = T2.Maker",## NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_80,student_transcripts_tracking,join_2hop,tot,6,"SELECT DISTINCT S.first_name, S.middle_name, S.last_name FROM Degrees_Programs AS DP JOIN Student_Enrolment AS SE ON DP.degree_program_id = SE.degree_program_id JOIN Students AS S ON SE.student_id = S.student_id","WITH bachelor_degrees AS (SELECT degree_program_id FROM Degrees_Programs WHERE degree_summary_name = 'Bachelor'), enrolled_students AS (SELECT DISTINCT SE.student_id, S.first_name, S.middle_name, S.last_name FROM bachelor_degrees AS BD JOIN Student_Enrolment AS SE ON BD.degree_program_id = SE.degree_program_id JOIN Students AS S ON SE.student_id = S.student_id) SELECT COALESCE(first_name, 'Unknown') AS first_name, COALESCE(middle_name, 'Unknown') AS middle_name, COALESCE(last_name, 'Unknown') AS last_name FROM enrolled_students",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_81,concert_singer,join_2hop,tot,6,"SELECT s.Stadium_ID, s.Name, s.Location FROM stadium AS s JOIN concert AS c ON s.Stadium_ID = c.Stadium_ID WHERE c.Year IN ('2014', '2015') GROUP BY s.Stadium_ID, s.Name, s.Location HAVING COUNT(DISTINCT c.Year) = 2","WITH filtered_concerts AS (SELECT Stadium_ID, concert_Name, Theme, YEAR FROM concert WHERE YEAR IN ('2014', '2015')), joined_data AS (SELECT DISTINCT s.Stadium_ID, s.Name, s.Location FROM stadium AS s JOIN filtered_concerts AS c ON s.Stadium_ID = c.Stadium_ID) SELECT Stadium_ID, Name, Location FROM joined_data",## NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
stage1_82,car_1,join_2hop,tot,8,"WITH maker_models AS (SELECT cm.Id, cm.Maker, COUNT(ml.ModelId) AS ModelCount FROM car_makers AS cm JOIN model_list AS ml ON cm.Maker = ml.Maker GROUP BY cm.Id, cm.Maker), maker_cars AS (SELECT mm.Id, mm.Maker, COUNT(cd.Id) AS CarCount FROM maker_models AS mm JOIN cars_data AS cd ON mm.Maker = cd.Maker GROUP BY mm.Id, mm.Maker) SELECT DISTINCT mc.Id, mc.Maker FROM maker_cars AS mc WHERE mc.ModelCount >= 2 AND mc.CarCount > 3","WITH maker_models AS (SELECT cm.Id, cm.Maker, COUNT(ml.ModelId) AS ModelCount FROM (SELECT DISTINCT Id, Maker FROM car_makers) AS cm JOIN model_list AS ml ON cm.Maker = ml.Maker GROUP BY cm.Id, cm.Maker), maker_cars AS (SELECT mm.Id, mm.Maker, COUNT(cd.Id) AS CarCount FROM maker_models AS mm JOIN cars_data AS cd ON mm.Maker = cd.Maker GROUP BY mm.Id, mm.Maker) SELECT DISTINCT mc.Id, mc.Maker FROM maker_cars AS mc WHERE mc.ModelCount >= 2 AND mc.CarCount > 3",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_83,car_1,join_2hop,tot,7,SELECT DISTINCT T2.Maker FROM cars_data AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Id WHERE T1.Year = 1970,"WITH filtered_cars AS (SELECT * FROM cars_data WHERE Year = 1970 OR Year IS NULL), cleaned_cars AS (SELECT *, COALESCE(Year, (SELECT AVG(Year) FROM filtered_cars)) AS cleaned_Year FROM filtered_cars) SELECT DISTINCT T2.Maker FROM cleaned_cars AS T1 JOIN model_list AS T2 ON T1.Maker = T2.Id",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_84,dog_kennels,join_2hop,tot,6,"SELECT o.owner_id, o.last_name, SUM(c.charge_amount) AS total_charges FROM Charges AS c JOIN Treatments AS t ON c.charge_id = t.charge_id JOIN Owners AS o ON t.dog_id IN (SELECT d.dog_id FROM Dogs AS d WHERE d.owner_id = o.owner_id) GROUP BY o.owner_id, o.last_name ORDER BY total_charges DESC LIMIT 1","WITH ChargeDetails AS (SELECT c.charge_id, c.charge_amount, t.treatment_id FROM Charges AS c JOIN Treatments AS t ON c.charge_id = t.charge_id), OwnerCharges AS (SELECT o.owner_id, o.last_name, SUM(cd.charge_amount) AS total_charges FROM Owners AS o JOIN Dogs AS d ON o.owner_id = d.owner_id JOIN ChargeDetails AS cd ON d.dog_id = cd.treatment_id GROUP BY o.owner_id, o.last_name) SELECT oc.owner_id, oc.last_name, oc.total_charges FROM OwnerCharges AS oc ORDER BY oc.total_charges DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_85,car_1,join_2hop,tot,6,"SELECT T2.Id, T2.Maker FROM model_list AS T1 JOIN car_makers AS T2 ON T1.Maker = T2.Id GROUP BY T2.Id HAVING COUNT(T1.ModelId) >= 2","WITH maker_model_count AS (SELECT T2.Id, T2.Maker, COUNT(T1.ModelId) AS model_count FROM model_list AS T1 JOIN car_makers AS T2 ON T1.Maker = T2.Id GROUP BY T2.Id, T2.Maker), filtered_makers AS (SELECT Id, Maker FROM maker_model_count WHERE model_count >= 2) SELECT DISTINCT Id, Maker FROM filtered_makers",### NOTES | No quality-repairs required.,False,False,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
stage1_86,concert_singer,join_2hop,tot,6,SELECT DISTINCT s.Name FROM concert AS c JOIN singer_in_concert AS sic ON c.concert_ID = sic.concert_ID JOIN singer AS s ON sic.Singer_ID = s.Singer_ID WHERE c.Year = '2014',"WITH concert_data AS (SELECT * FROM concert WHERE Year = '2014'), singer_in_concert_data AS (SELECT * FROM singer_in_concert), singer_data AS (SELECT * FROM singer) SELECT DISTINCT s.Name FROM concert_data AS c JOIN singer_in_concert_data AS sic ON c.concert_ID = sic.concert_ID JOIN singer_data AS s ON sic.Singer_ID = s.Singer_ID",## NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_87,concert_singer,order_limit,tot,6,"SELECT Year, COUNT(*) AS concert_count FROM concert GROUP BY Year ORDER BY concert_count DESC LIMIT 1","WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY concert_ID ORDER BY rowid DESC) AS rn FROM concert) SELECT Year, COUNT(*) AS concert_count FROM dedup WHERE rn = 1 GROUP BY Year ORDER BY concert_count DESC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_88,concert_singer,order_limit,tot,6,"SELECT Name, Capacity FROM stadium ORDER BY Average DESC LIMIT 1","WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Stadium_ID ORDER BY rowid DESC) AS rn FROM stadium) SELECT Name, Capacity FROM dedup WHERE rn = 1 ORDER BY Average DESC LIMIT 1",No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_89,cre_Doc_Template_Mgt,order_limit,tot,6,SELECT Template_Type_Code FROM Templates GROUP BY Template_Type_Code ORDER BY COUNT(*) DESC LIMIT 1,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_Type_Code ORDER BY rowid DESC) AS rn FROM Templates) SELECT Template_Type_Code FROM dedup WHERE rn = 1 GROUP BY Template_Type_Code ORDER BY COUNT(*) DESC LIMIT 1",### NOTES | No quality-repairs required.,True,True,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_90,student_transcripts_tracking,order_limit,tot,3,"SELECT first_name, middle_name, last_name FROM Students WHERE date_first_registered = (SELECT MIN(date_first_registered) FROM Students)","WITH min_registration AS (SELECT MIN(date_first_registered) AS min_date FROM Students), deduplicated_students AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_id ORDER BY rowid DESC) AS rn FROM Students) SELECT first_name, middle_name, last_name FROM deduplicated_students JOIN min_registration ON students.date_first_registered = min_registration.min_date WHERE rn = 1",### NOTES | No quality-repairs required.,False,True,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_91,cre_Doc_Template_Mgt,order_limit,tot,8,"SELECT d.Document_ID, COUNT(p.Paragraph_ID) AS Paragraph_Count FROM Documents AS d JOIN Templates AS t ON d.Template_ID = t.Template_ID JOIN Ref_Template_Types AS rtt ON t.Template_Type_Code = rtt.Template_Type_Code JOIN Paragraphs AS p ON d.Document_ID = p.Document_ID GROUP BY d.Document_ID ORDER BY Paragraph_Count ASC LIMIT 1","WITH dedup_documents AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Document_ID ORDER BY rowid DESC) AS rn FROM Documents), dedup_templates AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_ID ORDER BY rowid DESC) AS rn FROM Templates), dedup_ref_template_types AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Template_Type_Code ORDER BY rowid DESC) AS rn FROM Ref_Template_Types), dedup_paragraphs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Paragraph_ID ORDER BY rowid DESC) AS rn FROM Paragraphs) SELECT dd.Document_ID, COUNT(dp.Paragraph_ID) AS Paragraph_Count FROM dedup_documents AS dd JOIN dedup_templates AS dt ON dd.Template_ID = dt.Template_ID JOIN dedup_ref_template_types AS drtt ON dt.Template_Type_Code = drtt.Template_Type_Code JOIN dedup_paragraphs AS dp ON dd.Document_ID = dp.Document_ID WHERE dd.rn = 1 AND dt.rn = 1 AND drtt.rn = 1 AND dp.rn = 1 GROUP BY dd.Document_ID ORDER BY Paragraph_Count ASC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_92,dog_kennels,order_limit,tot,5,"SELECT MAX(date_of_treatment) AS most_recent_date, cost_of_treatment FROM Treatments","WITH capped AS (SELECT *, MIN(cost_of_treatment, 852.0) AS cost_of_treatment_capped FROM Treatments), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY treatment_id ORDER BY rowid DESC) AS rn FROM capped) SELECT MAX(date_of_treatment) AS most_recent_date, cost_of_treatment_capped FROM dedup WHERE rn = 1",### NOTES | No quality-repairs required.,False,False,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_93,orchestra,order_limit,tot,5,SELECT Record_Company FROM orchestra GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1,"WITH dedup_orchestra AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Record_Company ORDER BY rowid DESC) AS rn FROM orchestra) SELECT Record_Company FROM dedup_orchestra WHERE rn = 1 GROUP BY Record_Company ORDER BY COUNT(*) DESC LIMIT 1",### NOTES | No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_94,student_transcripts_tracking,order_limit,tot,8,"SELECT MIN(transcript_date) AS first_transcript_date, other_details FROM Transcripts","WITH base AS (SELECT * FROM Transcripts), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY transcript_date ORDER BY rowid DESC) AS rn FROM base), capped AS (SELECT *, CASE WHEN transcript_date > 14.0 THEN 14.0 ELSE transcript_date END AS transcript_date_capped FROM dedup), final AS (SELECT MIN(transcript_date_capped) AS first_transcript_date, other_details FROM capped) SELECT first_transcript_date, other_details FROM final",## NOTES | No quality-repairs required.,False,False,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_95,orchestra,order_limit,tot,4,"SELECT Record_Company FROM (SELECT Record_Company, COUNT(*) AS count FROM orchestra GROUP BY Record_Company) ORDER BY count DESC LIMIT 1","WITH dedup_orchestra AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Record_Company ORDER BY rowid DESC) AS rn FROM orchestra), counted_orchestra AS (SELECT Record_Company, COUNT(*) AS count FROM dedup_orchestra WHERE rn = 1 GROUP BY Record_Company) SELECT Record_Company FROM counted_orchestra ORDER BY count DESC LIMIT 1",### NOTES | No quality-repairs required.,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_96,cre_Doc_Template_Mgt,order_limit,tot,5,"SELECT Document_ID FROM (SELECT Document_ID, COUNT(*) AS Paragraph_Count FROM Paragraphs GROUP BY Document_ID) ORDER BY Paragraph_Count ASC LIMIT 1","WITH dedup_paragraphs AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Paragraph_ID, Document_ID ORDER BY rowid DESC) AS rn FROM Paragraphs), grouped_paragraphs AS (SELECT Document_ID, COUNT(*) AS Paragraph_Count FROM dedup_paragraphs WHERE rn = 1 GROUP BY Document_ID) SELECT Document_ID FROM grouped_paragraphs ORDER BY Paragraph_Count ASC LIMIT 1",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_97,concert_singer,order_limit,tot,6,"SELECT Name, Song_release_year FROM singer ORDER BY Age ASC LIMIT 1","WITH dedup_singer AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Name ORDER BY rowid DESC) AS rn FROM singer) SELECT Name, Song_release_year FROM dedup_singer WHERE rn = 1 ORDER BY Age ASC LIMIT 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
stage1_98,orchestra,order_limit,tot,6,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,"WITH capped AS (SELECT *, MIN(Year_of_Work, 20.0) AS Year_of_Work_capped FROM conductor), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Year_of_Work_capped ORDER BY rowid DESC) AS rn FROM capped) SELECT Name FROM dedup WHERE rn = 1 ORDER BY Year_of_Work_capped DESC LIMIT 1",### NOTES | No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
stage1_99,student_transcripts_tracking,order_limit,tot,4,SELECT MAX(transcript_date) AS last_transcript_date FROM Transcripts,"WITH base AS (SELECT * FROM Transcripts), dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY transcript_date ORDER BY rowid DESC) AS rn FROM base) SELECT MAX(transcript_date) AS last_transcript_date FROM dedup WHERE rn = 1",### NOTES | No quality-repairs required.,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_100,concert_singer,order_limit,tot,4,"SELECT Song_Name, Song_release_year FROM singer WHERE Age = (SELECT MIN(Age) FROM singer)","WITH min_age AS (SELECT MIN(Age) AS min_age_val FROM singer), deduplicated_singers AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Singer_ID ORDER BY rowid DESC) AS rn FROM singer) SELECT Song_Name, Song_release_year FROM deduplicated_singers WHERE Age = (SELECT min_age_val FROM min_age) AND rn = 1",### NOTES | No quality-repairs required.,False,True,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
stage1_101,orchestra,order_limit,tot,3,SELECT Name FROM conductor ORDER BY Year_of_Work DESC LIMIT 1,"WITH dedup AS (SELECT *, ROW_NUMBER() OVER (PARTITION BY Conductor_ID ORDER BY rowid DESC) AS rn FROM conductor) SELECT Name FROM dedup WHERE rn = 1 ORDER BY Year_of_Work DESC LIMIT 1",## NOTES | No quality-repairs required.,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
